Timestamp(ms),Current(uA),D0-D7
183830,108469.688,11111111
183840,108554.719,11111111
183850,109799.219,11111111
183860,110671.344,11111111
183870,109112.883,11111111
183880,108079.742,11111111
183890,110463.156,11111111
183900,106532.656,11111111
183910,108003.984,11111111
183920,109328.313,11111111
183930,110562.094,11111111
183940,109133.953,11111111
183950,108886.930,11111111
183960,106061.609,11111111
183970,104570.023,11111111
183980,107392.906,11111111
183990,106621.828,11111111
184000,106765.625,11111111
184010,105625.617,11111111
184020,106729.680,11111111
184030,111001.719,11111111
184040,104860.508,11111111
184050,107822.172,11111111
184060,108971.859,11111111
184070,111925.461,11111111
184080,108561.484,11111111
184090,107937.828,11111111
184100,109160.102,11111111
184110,105405.852,11111111
184120,107909.711,11111111
184130,110268.195,11111111
184140,109217.289,11111111
184150,108210.383,11111111
184160,110225.484,11111111
184170,123153.828,11111111
184180,126935.664,11111111
184190,134108.406,11111111
184200,130816.711,11111111
184210,129210.219,11111111
184220,134205.094,11111111
184230,110760.211,11111111
184240,106367.695,11111111
184250,108384.164,11111111
184260,108624.727,11111111
184270,106200.383,11111111
184280,108141.875,11111111
184290,107509.289,11111111
184300,104859.016,11111111
184310,107413.398,11111111
184320,109874.578,11111111
184330,109518.289,11111111
184340,108918.914,11111111
184350,108134.867,11111111
184360,105372.023,11111111
184370,107867.578,11111111
184380,110125.367,11111111
184390,109714.844,11111111
184400,109468.242,11111111
184410,109937.648,11111111
184420,106929.609,11111111
184430,106516.625,11111111
184440,108646.711,11111111
184450,110538.016,11111111
184460,108564.414,11111111
184470,109149.578,11111111
184480,109714.336,11111111
184490,105365.922,11111111
184500,105874.063,11111111
184510,107147.680,11111111
184520,108832.703,11111111
184530,106985.703,11111111
184540,108589.438,11111111
184550,107235.211,11111111
184560,106558.555,11111111
184570,105954.531,11111111
184580,109091.641,11111111
184590,110228.813,11111111
184600,109439.820,11111111
184610,108003.359,11111111
184620,109365.258,11111111
184630,106446.203,11111111
184640,107753.148,11111111
184650,109259.867,11111111
184660,112122.922,11111111
184670,109336.047,11111111
184680,109939.555,11111111
184690,110507.781,11111111
184700,103633.266,11111111
184710,106541.359,11111111
184720,106780.102,11111111
184730,107706.953,11111111
184740,108016.211,11111111
184750,106907.273,11111111
184760,108034.398,11111111
184770,103698.492,11111111
184780,104552.750,11111111
184790,105645.461,11111111
184800,109362.391,11111111
184810,108147.398,11111111
184820,110066.602,11111111
184830,110467.211,11111111
184840,106172.297,11111111
184850,106962.766,11111111
184860,108602.367,11111111
184870,110647.258,11111111
184880,107650.430,11111111
184890,107473.578,11111111
184900,113659.125,11111111
184910,124431.680,11111111
184920,127474.352,11111111
184930,133809.938,11111111
184940,130677.484,11111111
184950,129275.617,11111111
184960,129193.125,11111111
184970,112407.953,11111111
184980,111295.258,11111111
184990,109212.648,11111111
185000,107388.219,11111111
185010,106105.156,11111111
185020,111095.125,11111111
185030,104467.461,11111111
185040,104316.664,11111111
185050,106875.180,11111111
185060,108096.094,11111111
185070,107362.820,11111111
185080,107798.391,11111111
185090,111163.484,11111111
185100,106340.594,11111111
185110,106852.570,11111111
185120,109074.695,11111111
185130,111501.375,11111111
185140,110339.203,11111111
185150,111785.750,11111111
185160,110854.539,11111111
185170,105820.336,11111111
185180,109617.813,11111111
185190,111200.266,11111111
185200,109965.305,11111111
185210,110441.203,11111111
185220,109339.297,11111111
185230,110626.141,11111111
185240,105899.523,11111111
185250,106250.070,11111111
185260,110336.375,11111111
185270,109847.875,11111111
185280,110026.789,11111111
185290,110678.875,11111111
185300,109424.422,11111111
185310,108422.898,11111111
185320,106204.531,11111111
185330,108514.563,11111111
185340,111279.172,11111111
185350,111226.016,11111111
185360,110848.961,11111111
185370,113368.047,11111111
185380,108850.703,11111111
185390,110693.000,11111111
185400,111671.070,11111111
185410,112121.930,11111111
185420,111627.875,11111111
185430,111186.438,11111111
185440,112087.133,11111111
185450,108586.469,11111111
185460,110311.977,11111111
185470,110433.484,11111111
185480,110125.680,11111111
185490,109415.547,11111111
185500,110593.117,11111111
185510,106369.258,11111111
185520,105980.023,11111111
185530,108110.969,11111111
185540,109711.227,11111111
185550,109222.602,11111111
185560,106271.922,11111111
185570,108953.367,11111111
185580,109139.719,11111111
185590,107819.141,11111111
185600,110680.023,11111111
185610,112057.164,11111111
185620,110586.625,11111111
185630,110214.430,11111111
185640,119725.711,11111111
185650,127130.078,11111111
185660,128722.734,11111111
185670,135451.344,11111111
185680,132720.219,11111111
185690,130394.102,11111111
185700,123840.258,11111111
185710,114071.977,11111111
185720,111553.172,11111111
185730,111544.828,11111111
185740,109173.914,11111111
185750,109869.664,11111111
185760,108127.500,11111111
185770,104980.656,11111111
185780,107166.391,11111111
185790,109294.438,11111111
185800,110252.445,11111111
185810,108298.195,11111111
185820,106398.109,11111111
185830,111254.500,11111111
185840,107481.930,11111111
185850,109216.844,11111111
185860,111938.250,11111111
185870,112485.867,11111111
185880,111549.961,11111111
185890,111931.555,11111111
185900,109821.828,11111111
185910,108220.055,11111111
185920,110609.672,11111111
185930,111809.898,11111111
185940,110641.078,11111111
185950,110238.703,11111111
185960,109455.758,11111111
185970,108406.375,11111111
185980,108561.734,11111111
185990,111016.500,11111111
186000,109988.914,11111111
186010,109489.547,11111111
186020,109373.188,11111111
186030,107672.508,11111111
186040,105451.797,11111111
186050,108054.602,11111111
186060,110639.719,11111111
186070,110709.398,11111111
186080,108373.813,11111111
186090,108236.781,11111111
186100,109475.359,11111111
186110,106591.063,11111111
186120,108462.297,11111111
186130,109996.703,11111111
186140,111179.891,11111111
186150,109938.047,11111111
186160,109950.305,11111111
186170,106552.320,11111111
186180,105985.695,11111111
186190,108564.555,11111111
186200,109859.633,11111111
186210,107857.008,11111111
186220,108314.922,11111111
186230,110639.297,11111111
186240,105510.156,11111111
186250,107395.570,11111111
186260,109067.109,11111111
186270,109076.141,11111111
186280,105809.359,11111111
186290,105647.633,11111111
186300,109186.883,11111111
186310,103946.781,11111111
186320,103998.266,11111111
186330,106505.000,11111111
186340,107884.352,11111111
186350,108897.242,11111111
186360,108382.055,11111111
186370,109147.422,11111111
186380,122153.898,11111111
186390,127903.633,11111111
186400,129130.625,11111111
186410,135345.203,11111111
186420,132778.797,11111111
186430,131437.297,11111111
186440,119481.586,11111111
186450,113668.648,11111111
186460,113755.484,11111111
186470,111712.297,11111111
186480,110367.445,11111111
186490,110283.984,11111111
186500,107273.945,11111111
186510,103610.273,11111111
186520,102593.406,11111111
186530,106505.391,11111111
186540,108865.867,11111111
186550,110784.063,11111111
186560,109537.172,11111111
186570,108824.531,11111111
186580,108594.898,11111111
186590,108701.438,11111111
186600,106173.719,11111111
186610,108931.953,11111111
186620,111369.055,11111111
186630,111811.672,11111111
186640,110604.797,11111111
186650,114276.813,11111111
186660,107779.914,11111111
186670,107826.047,11111111
186680,110271.320,11111111
186690,112353.453,11111111
186700,110518.797,11111111
186710,108446.484,11111111
186720,109638.078,11111111
186730,107334.086,11111111
186740,110448.555,11111111
186750,109469.258,11111111
186760,110404.766,11111111
186770,110576.367,11111111
186780,109886.258,11111111
186790,106965.531,11111111
186800,105520.891,11111111
186810,107911.477,11111111
186820,108775.664,11111111
186830,110642.594,11111111
186840,109148.609,11111111
186850,107594.789,11111111
186860,110212.375,11111111
186870,107499.766,11111111
186880,110001.547,11111111
186890,112521.016,11111111
186900,112444.234,11111111
186910,111014.922,11111111
186920,110340.039,11111111
186930,109766.961,11111111
186940,108072.234,11111111
186950,110452.227,11111111
186960,111897.656,11111111
186970,111247.391,11111111
186980,111566.641,11111111
186990,113784.383,11111111
187000,108950.492,11111111
187010,108450.578,11111111
187020,111612.148,11111111
187030,112267.164,11111111
187040,111158.344,11111111
187050,109699.063,11111111
187060,109013.031,11111111
187070,107475.305,11111111
187080,105932.391,11111111
187090,107855.320,11111111
187100,110153.539,11111111
187110,109888.289,11111111
187120,109488.938,11111111
187130,109741.750,11111111
187140,118925.742,11111111
187150,126489.195,11111111
187160,128950.961,11111111
187170,135272.344,11111111
187180,133231.406,11111111
187190,131249.688,11111111
187200,125773.664,11111111
187210,112774.078,11111111
187220,113068.188,11111111
187230,110735.805,11111111
187240,110700.367,11111111
187250,113172.172,11111111
187260,108299.906,11111111
187270,109129.719,11111111
187280,110989.180,11111111
187290,110429.883,11111111
187300,110802.906,11111111
187310,108740.922,11111111
187320,105743.563,11111111
187330,103282.156,11111111
187340,105758.539,11111111
187350,108011.406,11111111
187360,109301.031,11111111
187370,106702.031,11111111
187380,108406.406,11111111
187390,107141.773,11111111
187400,105318.883,11111111
187410,107583.172,11111111
187420,109922.781,11111111
187430,108614.883,11111111
187440,109319.453,11111111
187450,109522.773,11111111
187460,106642.297,11111111
187470,106912.156,11111111
187480,109306.719,11111111
187490,110928.125,11111111
187500,110219.836,11111111
187510,109721.977,11111111
187520,105017.359,11111111
187530,107781.930,11111111
187540,108262.844,11111111
187550,109041.492,11111111
187560,107996.734,11111111
187570,106458.445,11111111
187580,106985.297,11111111
187590,104748.375,11111111
187600,104140.109,11111111
187610,106764.773,11111111
187620,107376.891,11111111
187630,109591.695,11111111
187640,108065.727,11111111
187650,108728.938,11111111
187660,107000.820,11111111
187670,107277.695,11111111
187680,108715.664,11111111
187690,109044.766,11111111
187700,108851.023,11111111
187710,109388.430,11111111
187720,108073.563,11111111
187730,106054.039,11111111
187740,108948.641,11111111
187750,110758.219,11111111
187760,110306.094,11111111
187770,110045.828,11111111
187780,106247.328,11111111
187790,107937.367,11111111
187800,104978.352,11111111
187810,106294.398,11111111
187820,108338.594,11111111
187830,107983.070,11111111
187840,105773.344,11111111
187850,105764.164,11111111
187860,111068.977,11111111
187870,123471.938,11111111
187880,127008.555,11111111
187890,133793.875,11111111
187900,130809.586,11111111
187910,129806.898,11111111
187920,129811.750,11111111
187930,109687.586,11111111
187940,110206.195,11111111
187950,110035.758,11111111
187960,110085.883,11111111
187970,113530.430,11111111
187980,106525.195,11111111
187990,107009.125,11111111
188000,109161.766,11111111
188010,109108.414,11111111
188020,108748.398,11111111
188030,108225.203,11111111
188040,108439.398,11111111
188050,106296.266,11111111
188060,107706.523,11111111
188070,108135.305,11111111
188080,107627.852,11111111
188090,107857.977,11111111
188100,107045.039,11111111
188110,107513.789,11111111
188120,102329.672,11111111
188130,105499.727,11111111
188140,107192.055,11111111
188150,109560.266,11111111
188160,109448.195,11111111
188170,107730.688,11111111
188180,108905.602,11111111
188190,106727.523,11111111
188200,108453.547,11111111
188210,110036.492,11111111
188220,111117.828,11111111
188230,108437.875,11111111
188240,108525.641,11111111
188250,108049.523,11111111
188260,106756.117,11111111
188270,108551.773,11111111
188280,110768.922,11111111
188290,109195.977,11111111
188300,108477.680,11111111
188310,109069.867,11111111
188320,104949.469,11111111
188330,103263.234,11111111
188340,106791.469,11111111
188350,108822.367,11111111
188360,109485.070,11111111
188370,106755.125,11111111
188380,107222.977,11111111
188390,106831.000,11111111
188400,107029.852,11111111
188410,108981.977,11111111
188420,110053.969,11111111
188430,108887.688,11111111
188440,109375.945,11111111
188450,107710.539,11111111
188460,106769.234,11111111
188470,109035.563,11111111
188480,111274.750,11111111
188490,110047.453,11111111
188500,109486.164,11111111
188510,108255.734,11111111
188520,105385.516,11111111
188530,107917.047,11111111
188540,109793.219,11111111
188550,108172.031,11111111
188560,107467.172,11111111
188570,106159.609,11111111
188580,117397.344,11111111
188590,126234.688,11111111
188600,127451.594,11111111
188610,133880.250,11111111
188620,130864.484,11111111
188630,128942.297,11111111
188640,119793.531,11111111
188650,111103.859,11111111
188660,108595.023,11111111
188670,110410.086,11111111
188680,109200.555,11111111
188690,111326.734,11111111
188700,109191.125,11111111
188710,108600.766,11111111
188720,111413.891,11111111
188730,111809.117,11111111
188740,111544.867,11111111
188750,110821.516,11111111
188760,110391.195,11111111
188770,108408.352,11111111
188780,109055.891,11111111
188790,111608.156,11111111
188800,109186.305,11111111
188810,111089.211,11111111
188820,111723.195,11111111
188830,108129.742,11111111
188840,106722.547,11111111
188850,108236.945,11111111
